component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,absolute_limit_uA,ground_truth,static_pass_168h,drift_0_24_uA_per_h,drift_24_96_uA_per_h,drift_96_168_uA_per_h,overall_drift_uA_per_h,lot_baseline_mean_uA,lot_baseline_std_uA,iddq_24h_zscore,iddq_96h_zscore,iddq_168h_zscore
C030490,LOT-003,IC_A,125.54,3.314,8.469,8.713,8.761,9.254,50.0,Normal,True,0.010166666666666657,0.0006666666666666673,0.006847222222222227,0.004672619047619049,11.715506,3.855729485024512,-0.7787128250728182,-0.7662638189414416,-0.6384021518004268
C080426,LOT-008,IC_A,123.31,3.33,9.526,9.683,9.977,10.438,50.0,Normal,True,0.006541666666666668,0.00408333333333334,0.0064027777777777815,0.005428571428571434,11.11735,3.8795692423918693,-0.3697188812425168,-0.29393727209182124,-0.1751096468589281
C090343,LOT-009,IC_A,124.91,3.277,10.729,11.282,11.209,11.786,50.0,Normal,True,0.0230416666666667,-0.0010138888888888945,0.008013888888888888,0.006291666666666669,11.39196,3.751426574663322,-0.029311515982388035,-0.04877077995760042,0.10503737502455693
C090071,LOT-009,IC_A,124.98,3.284,10.49,10.601,11.029,11.724,50.0,Normal,True,0.0046250000000000275,0.005944444444444431,0.009652777777777781,0.007345238095238095,11.39196,3.751426574663322,-0.21084245799772433,-0.09675252674579501,0.08851032890862337
C100090,LOT-010,IC_A,124.94,3.291,11.732,11.623,11.884,12.336,50.0,Normal,True,-0.004541666666666666,0.003625000000000014,0.006277777777777777,0.003595238095238101,12.905142,4.3537982539741815,-0.2944881515420819,-0.23454049554728285,-0.1307230989585891
C080221,LOT-008,IC_A,123.23,3.34,11.81,11.598,11.93,12.2,50.0,Normal,True,-0.008833333333333323,0.004611111111111097,0.0037499999999999942,0.002321428571428564,11.11735,3.8795692423918693,0.12389262053837341,0.20946913155208358,0.2790644868945588
C010403,LOT-001,IC_A,126.42,3.312,9.914,9.83,10.069,10.44,50.0,Normal,True,-0.0034999999999999845,0.003319444444444455,0.00515277777777776,0.0031309523809523797,11.623093999999998,4.010721666950165,-0.44707515227889244,-0.38748487904466394,-0.29498282310366547
C100053,LOT-010,IC_A,124.89,3.285,11.042,10.917,11.585,11.309,50.0,Normal,True,-0.005208333333333333,0.009277777777777793,-0.0038333333333333552,0.001589285714285711,12.905142,4.3537982539741815,-0.45664541258548397,-0.3032161627597151,-0.3666090863404223
C020262,LOT-002,IC_A,125.94,3.268,9.763,10.101,10.527,10.641,50.0,Normal,True,0.014083333333333373,0.005916666666666644,0.001583333333333344,0.005226190476190477,11.022252,4.154165292215281,-0.2217658507056481,-0.11921817384784392,-0.09177583778730447
C040264,LOT-004,IC_A,126.25,3.266,9.153,9.023,9.355,9.67,50.0,Normal,True,-0.005416666666666699,0.004611111111111121,0.0043749999999999935,0.003077380952380949,10.701696,3.832831406253284,-0.43797804340185675,-0.3513580059386015,-0.26917333183942893
C100427,LOT-010,IC_A,124.8,3.283,10.431,10.625,10.658,10.58,50.0,Normal,True,0.008083333333333368,0.000458333333333326,-0.001083333333333325,0.0008869047619047673,12.905142,4.3537982539741815,-0.5237132882578259,-0.5161336995688285,-0.5340490910155499
C060171,LOT-006,IC_A,127.32,3.308,10.718,10.659,10.507,10.763,50.0,Normal,True,-0.0024583333333333033,-0.0021111111111111252,0.0035555555555555588,0.00026785714285714244,11.337624,3.811839389807939,-0.1780305859198837,-0.21790634784375099,-0.1507471698667117
C030408,LOT-003,IC_A,125.74,3.3,9.922,9.851,9.915,10.158,50.0,Normal,True,-0.002958333333333322,0.000888888888888865,0.0033750000000000047,0.001404761904761898,11.715506,3.855729485024512,-0.483567638041429,-0.4669689631995939,-0.40394586965949936
C020162,LOT-002,IC_A,126.14,3.269,7.996,8.195,8.35,8.452,50.0,Normal,True,0.00829166666666666,0.002152777777777769,0.001416666666666671,0.0027142857142857116,11.022252,4.154165292215281,-0.680582451858173,-0.6432705037056855,-0.6187168345988872
C030164,LOT-003,IC_A,125.51,3.3,9.189,9.27,9.391,9.818,50.0,Normal,True,0.00337499999999998,0.0016805555555555617,0.00593055555555555,0.0037440476190476165,11.715506,3.855729485024512,-0.634252483089968,-0.6028706134671225,-0.4921263297567508
C020499,LOT-002,IC_A,126.14,3.262,10.673,10.847,10.913,11.397,50.0,Normal,True,0.007249999999999979,0.0009166666666666767,0.006722222222222222,0.004309523809523811,11.022252,4.154165292215281,-0.04218705508141787,-0.026299386835842334,0.09021018029837695
C020250,LOT-002,IC_A,126.04,3.274,9.446,9.764,9.889,10.152,50.0,Normal,True,0.013249999999999984,0.001736111111111111,0.0036527777777777765,0.00420238095238095,11.022252,4.154165292215281,-0.30288924765654085,-0.27279896688840566,-0.20948901615224935
C060476,LOT-006,IC_A,127.17,3.313,9.723,9.735,10.176,10.037,50.0,Normal,True,0.0004999999999999449,0.00612500000000001,-0.0019305555555555465,0.0018690476190476194,11.337624,3.811839389807939,-0.42043324393076,-0.3047410662437508,-0.3412064011609712
C010473,LOT-001,IC_A,126.67,3.301,10.274,10.277,10.547,10.582,50.0,Normal,True,0.00012500000000000475,0.003750000000000019,0.0004861111111111131,0.0018333333333333428,11.623093999999998,4.010721666950165,-0.3356238881127836,-0.26830433257620734,-0.25957772352516967
C050385,LOT-005,IC_A,125.35,3.309,11.582,14.976,25.934,38.239,50.0,Latent_Defect,True,0.14141666666666666,0.15219444444444444,0.17090277777777774,0.15867261904761903,13.060988,4.494286612596969,0.4260992155312129,2.8643059754841684,5.602226597971949
C030256,LOT-003,IC_A,125.34,3.297,10.092,10.212,10.447,10.802,50.0,Normal,True,0.004999999999999967,0.003263888888888881,0.004930555555555561,0.004226190476190471,11.715506,3.855729485024512,-0.3899407377617005,-0.32899247857683567,-0.23692170406352886
C070010,LOT-007,IC_A,125.51,3.281,10.087,10.338,10.531,10.845,50.0,Normal,True,0.01045833333333331,0.002680555555555575,0.004361111111111112,0.004511904761904767,10.989696,3.957974929515009,-0.1646538979163915,-0.11589158803898895,-0.03655808906746412
C060209,LOT-006,IC_A,127.46,3.311,10.102,10.105,10.301,10.63,50.0,Normal,True,0.00012500000000000475,0.0027222222222222183,0.004569444444444453,0.0031428571428571456,11.337624,3.811839389807939,-0.3233672445108202,-0.2719484988721496,-0.18563846155009514
C050216,LOT-005,IC_A,125.14,3.304,11.373,11.466,11.699,11.825,50.0,Normal,True,0.0038749999999999987,0.0032361111111111184,0.0017499999999999922,0.00269047619047619,13.060988,4.494286612596969,-0.35489236390252293,-0.30304876333042585,-0.2750131681712662
C060327,LOT-006,IC_A,127.4,3.306,10.018,9.92,10.476,10.479,50.0,Normal,True,-0.004083333333333365,0.007722222222222235,4.166666666664357e-05,0.0027440476190476104,11.337624,3.811839389807939,-0.3719002442207901,-0.22603890455190778,-0.2252518829349898
C050021,LOT-005,IC_A,125.06,3.306,11.5,11.523,11.58,11.835,50.0,Normal,True,0.0009583333333333203,0.000791666666666672,0.0035416666666666773,0.001994047619047624,13.060988,4.494286612596969,-0.34220959466385537,-0.32952682542518774,-0.2727881209364119
C040424,LOT-004,IC_A,126.35,3.262,10.174,10.166,10.427,10.529,50.0,Normal,True,-0.0003333333333332966,0.0036249999999999893,0.001416666666666671,0.0021130952380952407,10.701696,3.832831406253284,-0.13976508309914415,-0.07166921027411552,-0.04505703008962142
C050132,LOT-005,IC_A,125.23,3.304,13.285,13.423,13.637,13.749,50.0,Normal,True,0.0057499999999999956,0.002972222222222228,0.001555555555555557,0.0027619047619047645,13.060988,4.494286612596969,0.08054937995839472,0.12816539078426928,0.15308591981463351
C040463,LOT-004,IC_A,126.31,3.258,8.588,8.685,9.152,9.381,50.0,Normal,True,0.004041666666666721,0.0064861111111110935,0.0031805555555555693,0.004720238095238101,10.701696,3.832831406253284,-0.5261635032289054,-0.4043214625802909,-0.3445745090288286
C100308,LOT-010,IC_A,124.54,3.286,11.389,11.749,11.877,12.259,50.0,Normal,True,0.01500000000000005,0.0017777777777777794,0.005305555555555551,0.005178571428571434,12.905142,4.3537982539741815,-0.2655479038204546,-0.23614828708737315,-0.14840880589958338
C090382,LOT-009,IC_A,125.0,3.289,10.743,10.921,11.112,11.952,50.0,Normal,True,0.007416666666666627,0.0026527777777777877,0.011666666666666665,0.007196428571428569,11.39196,3.751426574663322,-0.12554157481871198,-0.07462761017123853,0.1492872081736699
C050351,LOT-005,IC_A,125.15,3.302,10.896,10.949,11.315,11.468,50.0,Normal,True,0.0022083333333332935,0.005083333333333329,0.0021250000000000067,0.0034047619047619,13.060988,4.494286612596969,-0.4699273059444719,-0.38849057714881746,-0.354447354455552
C030242,LOT-003,IC_A,125.56,3.303,9.314,9.337,9.743,9.994,50.0,Normal,True,0.0009583333333333203,0.005638888888888897,0.0034861111111111035,0.0040476190476190456,11.715506,3.855729485024512,-0.6168757453649213,-0.5115779018370267,-0.44647997394170297
C070320,LOT-007,IC_A,125.35,3.295,10.067,10.137,10.272,10.97,50.0,Normal,True,0.0029166666666666785,0.0018749999999999971,0.00969444444444445,0.005375000000000003,10.989696,3.957974929515009,-0.21543744343638,-0.18132909196773084,-0.004976282152048185
C060119,LOT-006,IC_A,127.25,3.306,9.651,9.68,10.117,10.654,50.0,Normal,True,0.0012083333333333297,0.006069444444444461,0.00745833333333332,0.005970238095238096,11.337624,3.811839389807939,-0.4348619735742644,-0.3202191580431464,-0.17934228861474794
C090072,LOT-009,IC_A,125.08,3.277,10.319,10.248,10.511,10.678,50.0,Normal,True,-0.002958333333333396,0.0036527777777777765,0.0023194444444444664,0.0021369047619047617,11.39196,3.751426574663322,-0.3049399947545732,-0.23483333139182208,-0.19031693298277438
C060015,LOT-006,IC_A,127.49,3.301,11.057,11.045,11.424,11.334,50.0,Normal,True,-0.000500000000000019,0.005263888888888883,-0.001249999999999998,0.0016488095238095194,11.337624,3.811839389807939,-0.07676713787637941,0.02265992639431528,-0.0009507221132375387
C040333,LOT-004,IC_A,126.07,3.263,10.312,10.493,11.135,11.544,50.0,Normal,True,0.007541666666666706,0.00891666666666666,0.005680555555555565,0.00733333333333334,10.701696,3.832831406253284,-0.054449564272383906,0.11305062865354891,0.21976025311882413
C050263,LOT-005,IC_A,125.33,3.303,10.472,10.76,11.324,11.936,50.0,Normal,True,0.01200000000000001,0.007833333333333335,0.0085,0.008714285714285716,13.060988,4.494286612596969,-0.5119806986832115,-0.38648803463744885,-0.25031514386438725
C080026,LOT-008,IC_A,123.6,3.337,11.233,11.29,11.286,11.324,50.0,Normal,True,0.002374999999999942,-5.555555555554944e-05,0.0005277777777777813,0.0005416666666666625,11.11735,3.8795692423918693,0.04450236333288261,0.043471321031512716,0.05326622289452783
C090461,LOT-009,IC_A,124.78,3.283,10.493,10.667,11.055,11.61,50.0,Normal,True,0.007249999999999979,0.0053888888888888875,0.007708333333333329,0.006648809523809519,11.39196,3.751426574663322,-0.1932491508420532,-0.08982182998750028,0.058121889276099875
C080105,LOT-008,IC_A,123.21,3.332,22.008,22.503,22.889,22.598,50.0,High_Stable,True,0.020625000000000043,0.0053611111111111,-0.004041666666666672,0.0035119047619047612,11.11735,3.8795692423918693,2.9347716946483495,3.0342672767305547,2.959258949305887
C100320,LOT-010,IC_A,124.83,3.283,11.104,11.294,11.624,11.572,50.0,Normal,True,0.00791666666666672,0.004583333333333334,-0.0007222222222222414,0.0027857142857142855,12.905142,4.3537982539741815,-0.37005435392632996,-0.29425846703635444,-0.30620206133416905
C020246,LOT-002,IC_A,126.13,3.278,8.803,8.942,8.883,9.201,50.0,Normal,True,0.005791666666666639,-0.000819444444444459,0.004416666666666686,0.002369047619047617,11.022252,4.154165292215281,-0.5007629339877974,-0.5149655465103574,-0.43841587223622125
C030015,LOT-003,IC_A,125.55,3.3,10.473,10.564,11.065,11.142,50.0,Normal,True,0.0037916666666666377,0.006958333333333326,0.0010694444444444438,0.003982142857142849,11.715506,3.855729485024512,-0.2986480261316048,-0.16871152463536082,-0.14874124396627741
C050233,LOT-005,IC_A,125.21,3.302,11.253,11.336,11.284,11.311,50.0,Normal,True,0.003458333333333341,-0.0007222222222222167,0.00037499999999998955,0.0003452380952380942,13.060988,4.494286612596969,-0.383817977955624,-0.3953882235768645,-0.389380596042759
C080282,LOT-008,IC_A,123.15,3.334,8.941,9.266,9.45,9.708,50.0,Normal,True,0.013541666666666638,0.0025555555555555453,0.003583333333333346,0.0045654761904761875,11.11735,3.8795692423918693,-0.47720504116033974,-0.42977709529731967,-0.36327486685895416
C080434,LOT-008,IC_A,123.33,3.342,7.402,7.87,7.885,8.413,50.0,Normal,True,0.0195,0.0002083333333333289,0.00733333333333334,0.006017857142857143,11.11735,3.8795692423918693,-0.8370388043384714,-0.833172395708334,-0.6970748119274932
C040474,LOT-004,IC_A,126.21,3.264,9.32,9.714,9.929,10.381,50.0,Normal,True,0.016416666666666673,0.002986111111111109,0.006277777777777777,0.00631547619047619,10.701696,3.832831406253284,-0.2576935678382745,-0.20159926646899792,-0.08367078172986757
C090322,LOT-009,IC_A,124.86,3.284,10.279,10.351,11.006,11.407,50.0,Normal,True,0.0030000000000000395,0.009097222222222213,0.005569444444444442,0.006714285714285715,11.39196,3.751426574663322,-0.27748377298132804,-0.10288352772428648,0.004009141509413821
C060263,LOT-006,IC_A,127.09,3.306,8.884,8.761,9.243,9.387,50.0,Normal,True,-0.005125000000000046,0.0066944444444444594,0.0020000000000000018,0.0029940476190476197,11.337624,3.811839389807939,-0.6759529288902765,-0.549504789105382,-0.5117277514932974
C070349,LOT-007,IC_A,125.32,3.308,9.07,8.906,9.623,10.207,50.0,Normal,True,-0.006833333333333321,0.009958333333333316,0.008111111111111131,0.006767857142857146,10.989696,3.957974929515009,-0.526455077939396,-0.3453018334725706,-0.197751631563747
C050393,LOT-005,IC_A,125.0,3.31,11.898,12.195,12.436,13.168,50.0,Normal,True,0.012375000000000025,0.0033472222222222176,0.010166666666666657,0.007559523809523807,13.060988,4.494286612596969,-0.19268642048166995,-0.1390627821216899,0.023810675469618885
C060475,LOT-006,IC_A,127.21,3.301,10.996,11.271,11.215,11.356,50.0,Normal,True,0.011458333333333348,-0.0007777777777777909,0.0019583333333333336,0.0021428571428571395,11.337624,3.811839389807939,-0.017478176068524233,-0.03216924625100181,0.004820769744164334
C080258,LOT-008,IC_A,123.21,3.333,8.435,8.193,8.361,8.713,50.0,Normal,True,-0.01008333333333337,0.002333333333333348,0.004888888888888869,0.001654761904761897,11.11735,3.8795692423918693,-0.7537821385028437,-0.7104783618453032,-0.6197466393247432
C040099,LOT-004,IC_A,125.99,3.259,9.956,10.599,12.042,32.328,50.0,Sudden_Anomaly,True,0.026791666666666696,0.020041666666666662,0.28175,0.13316666666666668,10.701696,3.832831406253284,-0.026793769178694072,0.34969030931370654,5.64238332130043
C090441,LOT-009,IC_A,124.85,3.294,9.274,11.394,20.391,28.687,50.0,Latent_Defect,True,0.08833333333333337,0.12495833333333331,0.11522222222222227,0.11555357142857145,11.39196,3.751426574663322,0.0005437931302664542,2.3988314367601964,4.610256833176102
C080480,LOT-008,IC_A,123.04,3.336,9.928,10.32,10.47,10.976,50.0,Normal,True,0.01633333333333331,0.002083333333333338,0.007027777777777781,0.006238095238095239,11.11735,3.8795692423918693,-0.20552539474934334,-0.16686130844796804,-0.03643445732466235
C070294,LOT-007,IC_A,125.33,3.298,7.65,7.959,7.833,8.092,50.0,Normal,True,0.01287499999999997,-0.0017499999999999922,0.003597222222222227,0.002630952380952382,10.989696,3.957974929515009,-0.7657188471305875,-0.7975533085013266,-0.7321158045725846
C080264,LOT-008,IC_A,123.12,3.337,8.564,8.805,9.036,9.176,50.0,Normal,True,0.010041666666666652,0.0032083333333333317,0.0019444444444444524,0.0036428571428571434,11.11735,3.8795692423918693,-0.5960326663932329,-0.5364899734891151,-0.5004034929411648
C030225,LOT-003,IC_A,125.74,3.31,11.849,11.941,12.081,12.094,50.0,Normal,True,0.0038333333333333552,0.0019444444444444277,0.00018055555555555416,0.0014583333333333286,11.715506,3.855729485024512,0.05848283726226392,0.09479243847877893,0.09816404430602675
C030111,LOT-003,IC_A,125.56,3.307,9.87,9.868,9.844,10.454,50.0,Normal,True,-8.333333333328714e-05,-0.00033333333333334595,0.008472222222222239,0.0034761904761904847,11.715506,3.855729485024512,-0.4791586150365666,-0.48538311810225515,-0.3271769985160095
C060350,LOT-006,IC_A,127.31,3.307,11.712,11.674,12.04,12.433,50.0,Normal,True,-0.001583333333333344,0.005083333333333329,0.005458333333333343,0.004291666666666668,11.337624,3.811839389807939,0.08824506113751766,0.18426169840156584,0.2873615302178802
C050324,LOT-005,IC_A,125.26,3.313,12.779,12.859,13.331,13.949,50.0,Normal,True,0.003333333333333336,0.006555555555555549,0.008583333333333339,0.006964285714285714,13.060988,4.494286612596969,-0.044943284087367925,0.06007894539773828,0.19758686451171228
C030139,LOT-003,IC_A,125.34,3.31,10.811,10.905,11.278,11.065,50.0,Normal,True,0.003916666666666642,0.005180555555555571,-0.0029583333333333467,0.0015119047619047592,11.715506,3.855729485024512,-0.2102082117399498,-0.11346905992737655,-0.16871152463536082
C080208,LOT-008,IC_A,123.33,3.334,10.891,11.091,11.126,11.494,50.0,Normal,True,0.008333333333333304,0.0004861111111111131,0.005111111111111116,0.003589285714285713,11.11735,3.8795692423918693,-0.006791991160275105,0.002229628976712476,0.09708552070275303
C100387,LOT-010,IC_A,124.66,3.289,11.867,11.581,11.836,11.915,50.0,Normal,True,-0.011916666666666723,0.0035416666666666773,0.0010972222222222063,0.0002857142857142754,12.905142,4.3537982539741815,-0.3041349007826242,-0.2455653518221884,-0.22742027586973995
C010345,LOT-001,IC_A,126.37,3.315,10.261,10.618,10.831,11.136,50.0,Normal,True,0.014875000000000046,0.002958333333333322,0.004236111111111107,0.005208333333333333,11.623093999999998,4.010721666950165,-0.25060178278695966,-0.19749413341921662,-0.12144796883160315
C020095,LOT-002,IC_A,126.11,3.27,8.766,8.946,8.946,8.906,50.0,Normal,True,0.0074999999999999884,0.0,-0.0005555555555555437,0.0008333333333333367,11.022252,4.154165292215281,-0.4998000450032171,-0.4998000450032171,-0.5094289348490202
C080156,LOT-008,IC_A,123.21,3.332,10.199,10.243,10.488,10.7,50.0,Normal,True,0.0018333333333333535,0.0034027777777777667,0.002944444444444441,0.0029821428571428538,11.11735,3.8795692423918693,-0.22537295905071592,-0.1622216180918033,-0.1075763761191931
C060160,LOT-006,IC_A,126.92,3.308,9.346,9.865,10.192,10.541,50.0,Normal,True,0.021625000000000005,0.004541666666666666,0.004847222222222225,0.0071130952380952395,11.337624,3.811839389807939,-0.38632897386429454,-0.3005436176201859,-0.20898676951867529
C070057,LOT-007,IC_A,125.41,3.295,9.91,9.729,10.013,9.979,50.0,Normal,True,-0.007541666666666706,0.003944444444444454,-0.0004722222222222319,0.00041071428571428015,10.989696,3.957974929515009,-0.3185204612082979,-0.24676659589647276,-0.25535684737746606
C080406,LOT-008,IC_A,123.14,3.332,10.319,10.496,10.611,11.182,50.0,Normal,True,0.007374999999999983,0.0015972222222222251,0.007930555555555552,0.005136904761904759,11.11735,3.8795692423918693,-0.16015953348906306,-0.13051706732467536,0.016664221195892788
