component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,absolute_limit_uA,drift_0_24_uA_per_h,zscore_0h,robust_zscore_0h,z_anomaly_0h,robust_z_anomaly_0h,iqr_anomaly_0h,zscore_24h,robust_zscore_24h,z_anomaly_24h,robust_z_anomaly_24h,iqr_anomaly_24h,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,predicted_drift_uA,predicted_drift_rate,safety_slope,drift_slope_excess,early_drift_flag,predicted_limit_exceeded,uncertainty_adjusted_failure,limit_margin_uA,upper_bound_limit_margin_uA,future_drift_risk,module_b_status,module_b_explanation,anomaly_evidence_count,anomaly_score,current_anomaly_level,early_drift_direction,future_drift_abnormal,future_failure_predicted,current_anomaly_contribution,future_drift_contribution,future_failure_contribution,risk_score,drift_severity,final_risk_level,final_decision,risk_explanation,risk_priority
C010340,LOT-001,IC_A,126.38,3.306,26.75,41.195,50.0,0.601875,3.771616994679869,17.090124127230414,True,True,True,5.18279606676929,27.44060126582273,True,True,True,71.94511225779087,68.2896151744452,75.60060934113653,45.19511225779087,0.2690185253439933,0.0078669642857142,0.261151561058279,True,True,True,-21.945112257790868,-25.600609341136533,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C090417,LOT-009,IC_A,124.67,3.286,8.915,8.912,50.0,-0.0001249999999999,-0.6602714862471485,-1.0809589002267574,False,False,False,-0.6127262459496752,-1.1260495073891623,False,False,False,9.50159162371322,5.846094540367561,13.15708870705888,0.5865916237132218,0.0034916168078167,0.0078669642857142,-0.0043753474778974,False,False,False,40.498408376286775,36.84291129294112,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C060004,LOT-006,IC_A,126.97,3.301,10.173,10.09,50.0,-0.0034583333333333,-0.3055280878606691,-0.0005302672955981,False,False,False,-0.3827392593646094,-0.3317134189864383,False,False,False,10.759042259818218,7.103545176472558,14.414539343163876,0.5860422598182176,0.0034883467846322,0.0078669642857142,-0.004378617501082,False,False,False,39.24095774018178,35.58546065683612,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C090373,LOT-009,IC_A,124.77,3.284,9.249,9.163,50.0,-0.0035833333333333,-0.5712386894290534,-0.8255359977324254,False,False,False,-0.5654896618118768,-0.9592519704433502,False,False,False,9.834988362166175,6.179491278820517,13.490485445511837,0.5859883621661766,0.0034880259652748,0.0078669642857142,-0.0043789383204394,False,False,False,40.16501163783382,36.50951455448816,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C010164,LOT-001,IC_A,126.19,3.304,10.972,10.871,50.0,-0.0042083333333332,-0.1623383655278937,0.5776943366951122,False,False,False,-0.2597266459883094,0.1873860759493658,False,False,False,11.557181699618534,7.901684616272874,15.212678782964192,0.5851816996185342,0.0034832244024912,0.0078669642857142,-0.004383739883223,False,False,False,38.44281830038147,34.78732121703581,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C060396,LOT-006,IC_A,127.35,3.31,9.112,9.242,50.0,0.0054166666666666,-0.5838713997108198,-1.125757468553458,False,False,False,-0.5563923799358086,-1.1482387580299778,False,False,False,9.696752881865924,6.041255798520265,13.352249965211584,0.5847528818659242,0.0034806719158685,0.0078669642857142,-0.0043862923698456,False,False,False,40.30324711813408,36.647750034788416,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C040149,LOT-004,IC_A,126.15,3.267,9.534,9.457,50.0,-0.0032083333333333,-0.3046562387520873,-0.0147528433945748,False,False,False,-0.3726253886823109,-0.3319843866170997,False,False,False,10.118538497235694,6.463041413890034,13.774035580581351,0.5845384972356928,0.0034793958168791,0.0078669642857142,-0.0043875684688351,False,False,False,39.88146150276431,36.225964419418645,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C100094,LOT-010,IC_A,124.83,3.289,12.493,12.4,50.0,-0.0038749999999999,-0.094662631559419,0.8597866152768043,False,False,False,-0.2231802178305289,0.5049711137581904,False,False,False,13.077486561670346,9.421989478324686,16.732983645016006,0.5844865616703458,0.0034790866766092,0.0078669642857142,-0.004387877609105,False,False,False,36.92251343832965,33.267016354983994,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C010016,LOT-001,IC_A,126.62,3.308,9.642,9.426,50.0,-0.0089999999999999,-0.4939495094673236,-0.8142141194724598,False,False,False,-0.5190738732648803,-1.111284810126581,False,False,False,10.226333159755349,6.570836076409689,13.881830243101009,0.5843331597553494,0.0034781735699723,0.0078669642857142,-0.0043887907157419,False,False,False,39.77366684024465,36.11816975689899,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C030456,LOT-003,IC_A,125.4,3.31,11.297,11.333,50.0,0.0014999999999999,-0.1085413283337067,0.6670159500693489,False,False,False,-0.2166606692167001,0.442038392857144,False,False,False,11.880989540317705,8.225492456972045,15.536486623663365,0.5839895403177042,0.0034761282161768,0.0078669642857142,-0.0043908360695374,False,False,False,38.11901045968229,34.463513376336635,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C090442,LOT-009,IC_A,124.86,3.284,9.113,9.198,50.0,0.0035416666666667,-0.6074915647801342,-0.9295405328798184,False,False,False,-0.5589028871313073,-0.935993349753695,False,False,False,9.696709592703607,6.041212509357949,13.352206676049269,0.5837095927036096,0.003474461861331,0.0078669642857142,-0.0043925024243832,False,False,False,40.30329040729639,36.64779332395073,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C100090,LOT-010,IC_A,124.94,3.291,11.732,11.623,50.0,-0.0045416666666666,-0.2694525404178174,0.1403829712683938,False,False,False,-0.3594792118085412,-0.1193129839189997,False,False,False,12.31564187778219,8.66014479443653,15.97113896112785,0.5836418777821901,0.0034740587963225,0.0078669642857142,-0.0043929054893917,False,False,False,37.68435812221781,34.02886103887215,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C030076,LOT-003,IC_A,125.53,3.311,10.042,10.013,50.0,-0.0012083333333333,-0.4340309678103267,-0.5070443828016641,False,False,False,-0.468376151877815,-0.6178901785714279,False,False,False,10.625603979045811,6.9701068957001535,14.281101062391471,0.5836039790458134,0.003473833208606,0.0078669642857142,-0.0043931310771082,False,False,False,39.37439602095419,35.71889893760853,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C090375,LOT-009,IC_A,124.54,3.284,11.008,10.934,50.0,-0.0030833333333333,-0.1023503972044179,0.5196403061224479,False,False,False,-0.2321988629750596,0.2176342364532012,False,False,False,11.59097120922747,7.935474125881811,15.24646829257313,0.5829712092274715,0.003470066721592,0.0078669642857142,-0.0043968975641221,False,False,False,38.40902879077253,34.75353170742687,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C010498,LOT-001,IC_A,126.14,3.306,9.079,9.191,50.0,0.0046666666666666,-0.6343232493454428,-1.4034204809930173,False,False,False,-0.5612514500192014,-1.32248734177215,False,False,False,9.661969031643425,6.006471948297765,13.317466114989085,0.5829690316434242,0.0034700537597822,0.0078669642857142,-0.0043969105259319,False,False,False,40.33803096835658,36.68253388501091,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C030453,LOT-003,IC_A,125.58,3.314,10.568,10.49,50.0,-0.0032499999999999,-0.2976106089539905,-0.0149680998613037,False,False,False,-0.3774153297343667,-0.2348705357142846,False,False,False,11.150812474056956,7.495315390711296,14.806309557402615,0.582812474056956,0.0034691218693866,0.0078669642857142,-0.0043978424163276,False,False,False,38.84918752594304,35.193690442597386,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C060059,LOT-006,IC_A,126.98,3.304,9.244,9.193,50.0,-0.002125,-0.549242448566409,-0.9857669025157226,False,False,False,-0.5664265814782484,-1.1954200571020703,False,False,False,9.826771765133948,6.171274681788288,13.482268848479608,0.5827717651339483,0.0034688795543687,0.0078669642857142,-0.0043980847313455,False,False,False,40.17322823486605,36.5177311515204,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C100335,LOT-010,IC_A,124.76,3.291,13.08,12.863,50.0,-0.0090416666666666,0.0401621733024466,1.4147011212333562,False,False,False,-0.1419621557818552,0.8769705181655755,False,False,False,13.662733770069831,10.007236686724172,17.318230853415493,0.5827337700698312,0.0034686533932728,0.0078669642857142,-0.0043983108924414,False,False,False,36.337266229930165,32.68176914658451,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C040157,LOT-004,IC_A,126.09,3.268,9.24,9.201,50.0,-0.0016249999999999,-0.3813619345779819,-0.3617397200349951,False,False,False,-0.4219103867720603,-0.5887457249070627,False,False,False,9.822674026254711,6.1671769429090535,13.478171109600371,0.582674026254713,0.0034682977753256,0.0078669642857142,-0.0043986665103886,False,False,False,40.17732597374528,36.521828890399625,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C010297,LOT-001,IC_A,126.44,3.301,9.844,9.792,50.0,-0.0021666666666666,-0.4435845086584778,-0.6028114817688137,False,False,False,-0.4533845409581503,-0.7823481012658227,False,False,False,10.426361768582153,6.770864685236493,14.081858851927812,0.5823617685821532,0.0034664390987032,0.0078669642857142,-0.0044005251870109,False,False,False,39.573638231417846,35.91814114807219,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C080189,LOT-008,IC_A,123.31,3.333,8.934,9.078,50.0,0.006,-0.5627815521740502,-0.9542720739219716,False,False,False,-0.5108974661095314,-0.8883947831184058,False,False,False,9.516328095010604,5.860831011664944,13.171825178356263,0.5823280950106042,0.0034662386607774,0.0078669642857142,-0.0044007256249368,False,False,False,40.48367190498939,36.828174821643735,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C070092,LOT-007,IC_A,125.38,3.291,9.266,9.134,50.0,-0.0054999999999999,-0.4354994740229985,-0.5117801556420226,False,False,False,-0.4746592434698113,-0.690165425065732,False,False,False,9.847837764339884,6.192340680994224,13.503334847685544,0.581837764339884,0.0034633200258326,0.0078669642857142,-0.0044036442598816,False,False,False,40.152162235660114,36.496665152314456,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C050057,LOT-005,IC_A,125.19,3.304,11.109,10.984,50.0,-0.0052083333333333,-0.4343265501868089,-0.4498217241379318,False,False,False,-0.4962028942066432,-0.6972643750000002,False,False,False,11.690764074129987,8.03526699078433,15.346261157475649,0.581764074129989,0.0034628813936308,0.0078669642857142,-0.0044040828920833,False,False,False,38.30923592587001,34.65373884252435,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C010120,LOT-001,IC_A,126.46,3.311,9.28,9.21,50.0,-0.0029166666666666,-0.58420758022377,-1.1930643910007763,False,False,False,-0.557841348068852,-1.3054113924050612,False,False,False,9.861709764599595,6.206212681253936,13.517206847945255,0.5817097645995961,0.0034625581226166,0.0078669642857142,-0.0044044061630976,False,False,False,40.138290235400405,36.48279315205475,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C010369,LOT-001,IC_A,126.75,3.303,10.285,10.176,50.0,-0.0045416666666666,-0.3336292346154035,-0.1412839410395653,False,False,False,-0.3844645857510892,-0.4372341772151901,False,False,False,10.866185019727444,7.210687936381783,14.521682103073102,0.5811850197274424,0.0034594346412347,0.0078669642857142,-0.0044075296444795,False,False,False,39.13381498027256,35.478317896926896,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C060328,LOT-006,IC_A,127.18,3.305,9.663,9.477,50.0,-0.0077499999999999,-0.4393217627368018,-0.5414029088050311,False,False,False,-0.5082691684567617,-0.921961099214846,False,False,False,10.244171636494157,6.588674553148495,13.899668719839816,0.5811716364941546,0.0034593549791318,0.0078669642857142,-0.0044076093065824,False,False,False,39.75582836350584,36.10033128016018,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C030101,LOT-003,IC_A,125.58,3.301,12.13,11.925,50.0,-0.0085416666666666,0.1075007989045597,1.446292649098475,False,False,False,-0.1037700891141394,0.9174002976190492,False,False,False,12.710887584718524,9.055390501372864,16.366384668064185,0.5808875847185231,0.0034576641947531,0.0078669642857142,-0.0044093000909611,False,False,False,37.28911241528148,33.633615331935815,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C060189,LOT-006,IC_A,126.96,3.302,11.329,11.105,50.0,-0.0093333333333333,-0.0022624248081013,1.225447720125784,False,False,False,-0.1748879416997893,0.6456134903640263,False,False,False,11.909672975387734,8.254175892042074,15.565170058733392,0.5806729753877331,0.0034563867582603,0.0078669642857142,-0.0044105775274539,False,False,False,38.09032702461226,34.43482994126661,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C010361,LOT-001,IC_A,126.49,3.308,9.572,9.577,50.0,0.0002083333333333,-0.5114027275693989,-0.8874724592707535,False,False,False,-0.4919725367121038,-0.975575949367088,False,False,False,10.152418651307302,6.4969215679616426,13.807915734652962,0.5804186513073031,0.0034548729244482,0.0078669642857142,-0.004412091361266,False,False,False,39.8475813486927,36.19208426534704,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C090278,LOT-009,IC_A,124.8,3.294,8.386,8.499,50.0,0.0047083333333333,-0.8012845087524539,-1.485505952380952,False,False,False,-0.6904501871803955,-1.400501231527094,False,False,False,8.966013177154052,5.310516093808392,12.621510260499711,0.5800131771540524,0.0034524593878217,0.0078669642857142,-0.0044145048978925,False,False,False,41.03398682284595,37.37848973950029,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C050387,LOT-005,IC_A,125.12,3.314,10.183,10.165,50.0,-0.00075,-0.6403659241342846,-1.3113210344827588,False,False,False,-0.6394143082474951,-1.387783750000001,False,False,False,10.762820908538153,7.107323825192493,14.418317991883812,0.5798209085381529,0.0034513149317747,0.0078669642857142,-0.0044156493539395,False,False,False,39.23717909146185,35.58168200811619,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C030442,LOT-003,IC_A,125.13,3.311,8.42,8.467,50.0,0.0019583333333333,-0.8547036333330975,-2.024435506241331,False,False,False,-0.7631883762672722,-1.8592913690476176,False,False,False,8.99979572058249,5.344298637236831,12.65529280392815,0.5797957205824904,0.0034511650034672,0.0078669642857142,-0.004415799282247,False,False,False,41.00020427941751,37.34470719607185,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,INCREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,Iddq increased between 0h and 24h,5
C080087,LOT-008,IC_A,123.47,3.337,10.384,10.28,50.0,-0.0043333333333333,-0.1890287179274232,0.3845711841204641,False,False,False,-0.2875240092796379,0.0620729777256741,False,False,False,10.963510688064783,7.308013604719125,14.619007771410445,0.5795106880647847,0.003449468381338,0.0078669642857142,-0.0044174959043762,False,False,False,39.03648931193521,35.380992228589555,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
C040102,LOT-004,IC_A,126.44,3.258,9.223,9.185,50.0,-0.0015833333333333,-0.3857972979420641,-0.3818035870516174,False,False,False,-0.4249906991526696,-0.6047933085501853,False,False,False,9.8023579720725,6.146860888726842,13.45785505541816,0.5793579720725006,0.0034485593575744,0.0078669642857142,-0.0044184049281398,False,False,False,40.1976420279275,36.54214494458184,LOW,NORMAL,Predicted 168h behavior remains within the dynamic safety boundary.,0,0.0,NONE,DECREASING,False,False,0.0,0,0,0.0,LOW,LOW,NORMAL,No significant early abnormality or future drift risk detected.,5
