component_id,lot_id,component_type,iddq_0h_uA,iddq_24h_uA,early_iddq_change_uA,drift_0_24_uA_per_h,anomaly_score,current_anomaly_level,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,absolute_limit_uA,predicted_limit_margin_uA,upper_limit_margin_uA,predicted_limit_utilization_percent,upper_limit_utilization_percent,prediction_interval_width_uA,predicted_drift_rate,safety_slope,drift_slope_excess,future_drift_risk,risk_score,final_risk_level,final_decision,primary_risk_driver,evidence_summary,screening_category,screening_recommendation,detailed_explanation
C100155,LOT-010,IC_A,12.519,12.401,-0.11800000000000033,-0.0049166666666666,0.0,NONE,13.00679458398754,9.35129750064188,16.6622916673332,50.0,36.99320541601246,33.3377083326668,26.01358916797508,33.3245833346664,7.310994166691319,0.002903539190402,0.0078669642857142,-0.0049634250953122,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C100155 has been classified as LOW risk. Early Iddq changed from 12.52 µA at 0h to 12.40 µA at 24h. The early drift rate is -0.0049 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.01 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.99 µA below the limit. The 90% prediction interval is approximately 9.35 to 16.66 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090364,LOT-009,IC_A,9.159,8.931,-0.22800000000000153,-0.0095,0.0,NONE,9.646516964675342,5.991019881329683,13.302014048021002,50.0,40.35348303532466,36.697985951979,19.293033929350685,26.604028096042004,7.310994166691319,0.002901886694496,0.0078669642857142,-0.0049650775912182,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090364 has been classified as LOW risk. Early Iddq changed from 9.16 µA at 0h to 8.93 µA at 24h. The early drift rate is -0.0095 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.65 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.35 µA below the limit. The 90% prediction interval is approximately 5.99 to 13.30 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C030090,LOT-003,IC_A,9.492,9.379,-0.11300000000000132,-0.0047083333333333,0.0,NONE,9.97938885148721,6.32389176814155,13.63488593483287,50.0,40.02061114851279,36.365114065167134,19.95877770297442,27.26977186966574,7.310994166691319,0.0029011241159952,0.0078669642857142,-0.0049658401697189,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C030090 has been classified as LOW risk. Early Iddq changed from 9.49 µA at 0h to 9.38 µA at 24h. The early drift rate is -0.0047 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.98 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.02 µA below the limit. The 90% prediction interval is approximately 6.32 to 13.63 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C080437,LOT-008,IC_A,9.61,9.487,-0.12299999999999933,-0.0051249999999999,0.0,NONE,10.09712460709856,6.441627523752901,13.75262169044422,50.0,39.902875392901436,36.24737830955578,20.19424921419712,27.505243380888437,7.310994166691319,0.0028995512327295,0.0078669642857142,-0.0049674130529847,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C080437 has been classified as LOW risk. Early Iddq changed from 9.61 µA at 0h to 9.49 µA at 24h. The early drift rate is -0.0051 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.10 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.90 µA below the limit. The 90% prediction interval is approximately 6.44 to 13.75 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060072,LOT-006,IC_A,11.173,11.114,-0.058999999999999275,-0.0024583333333333,0.0,NONE,11.659832799968813,8.004335716623151,15.31532988331447,50.0,38.34016720003119,34.68467011668553,23.319665599937625,30.63065976662894,7.310994166691319,0.0028978142855286,0.0078669642857142,-0.0049691500001856,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060072 has been classified as LOW risk. Early Iddq changed from 11.17 µA at 0h to 11.11 µA at 24h. The early drift rate is -0.0025 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.66 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.34 µA below the limit. The 90% prediction interval is approximately 8.00 to 15.32 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C030304,LOT-003,IC_A,12.584,12.404,-0.17999999999999972,-0.0074999999999999,0.0,NONE,13.070755841749362,9.415258758403702,16.72625292509502,50.0,36.92924415825064,33.273747074904975,26.141511683498724,33.45250585019004,7.310994166691319,0.002897356200889,0.0078669642857142,-0.0049696080848252,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C030304 has been classified as LOW risk. Early Iddq changed from 12.58 µA at 0h to 12.40 µA at 24h. The early drift rate is -0.0075 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 13.07 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 36.93 µA below the limit. The 90% prediction interval is approximately 9.42 to 16.73 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C010333,LOT-001,IC_A,10.259,10.088,-0.17100000000000115,-0.007125,0.0,NONE,10.745741059132026,7.0902439757863664,14.401238142477686,50.0,39.25425894086797,35.59876185752231,21.491482118264052,28.802476284955368,7.310994166691319,0.0028972682091192,0.0078669642857142,-0.004969696076595,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C010333 has been classified as LOW risk. Early Iddq changed from 10.26 µA at 0h to 10.09 µA at 24h. The early drift rate is -0.0071 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 10.75 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 39.25 µA below the limit. The 90% prediction interval is approximately 7.09 to 14.40 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090024,LOT-009,IC_A,8.622,8.355,-0.26699999999999946,-0.0111249999999999,0.0,NONE,9.108480911450505,5.452983828104845,12.763977994796164,50.0,40.891519088549494,37.236022005203836,18.21696182290101,25.52795598959233,7.310994166691319,0.0028957197110149,0.0078669642857142,-0.0049712445746993,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090024 has been classified as LOW risk. Early Iddq changed from 8.62 µA at 0h to 8.36 µA at 24h. The early drift rate is -0.0111 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.11 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.89 µA below the limit. The 90% prediction interval is approximately 5.45 to 12.76 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C090317,LOT-009,IC_A,9.44,9.137,-0.30299999999999905,-0.0126249999999999,0.0,NONE,9.925974089756377,6.270477006410715,13.581471173102036,50.0,40.07402591024362,36.41852882689796,19.851948179512753,27.162942346204073,7.310994166691321,0.0028927029152165,0.0078669642857142,-0.0049742613704977,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C090317 has been classified as LOW risk. Early Iddq changed from 9.44 µA at 0h to 9.14 µA at 24h. The early drift rate is -0.0126 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.93 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.07 µA below the limit. The 90% prediction interval is approximately 6.27 to 13.58 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C060226,LOT-006,IC_A,11.148,11.053,-0.09499999999999886,-0.0039583333333332,0.0,NONE,11.632492416819607,7.976995333473948,15.287989500165269,50.0,38.36750758318039,34.71201049983473,23.264984833639215,30.575979000330538,7.310994166691321,0.00288388343345,0.0078669642857142,-0.0049830808522642,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C060226 has been classified as LOW risk. Early Iddq changed from 11.15 µA at 0h to 11.05 µA at 24h. The early drift rate is -0.0040 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.63 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.37 µA below the limit. The 90% prediction interval is approximately 7.98 to 15.29 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050353,LOT-005,IC_A,11.831,11.552,-0.2789999999999999,-0.0116249999999999,0.0,NONE,12.315469323695458,8.659972240349799,15.970966407041118,50.0,37.68453067630454,34.02903359295888,24.630938647390916,31.941932814082236,7.310994166691319,0.0028837459743777,0.0078669642857142,-0.0049832183113365,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050353 has been classified as LOW risk. Early Iddq changed from 11.83 µA at 0h to 11.55 µA at 24h. The early drift rate is -0.0116 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 12.32 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 37.68 µA below the limit. The 90% prediction interval is approximately 8.66 to 15.97 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C070176,LOT-007,IC_A,10.585,10.354,-0.23100000000000165,-0.009625,0.0,NONE,11.068384433756345,7.412887350410683,14.723881517102004,50.0,38.93161556624366,35.276118482898,22.13676886751269,29.447763034204012,7.310994166691321,0.0028772882961687,0.0078669642857142,-0.0049896759895455,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C070176 has been classified as LOW risk. Early Iddq changed from 10.59 µA at 0h to 10.35 µA at 24h. The early drift rate is -0.0096 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.07 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.93 µA below the limit. The 90% prediction interval is approximately 7.41 to 14.72 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C040332,LOT-004,IC_A,9.048,9.066,0.018000000000000682,0.00075,0.0,NONE,9.530376041808507,5.874878958462849,13.185873125154169,50.0,40.46962395819149,36.81412687484583,19.060752083617015,26.371746250308338,7.310994166691319,0.0028712859631458,0.0078669642857142,-0.0049956783225683,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq increased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C040332 has been classified as LOW risk. Early Iddq changed from 9.05 µA at 0h to 9.07 µA at 24h. The early drift rate is 0.0008 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 9.53 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 40.47 µA below the limit. The 90% prediction interval is approximately 5.87 to 13.19 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C050281,LOT-005,IC_A,11.152,11.053,-0.09899999999999842,-0.0041249999999999,0.0,NONE,11.63385086920056,7.9783537858549,15.28934795254622,50.0,38.36614913079944,34.71065204745378,23.26770173840112,30.57869590509244,7.310994166691321,0.0028681599357176,0.0078669642857142,-0.0049988043499966,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C050281 has been classified as LOW risk. Early Iddq changed from 11.15 µA at 0h to 11.05 µA at 24h. The early drift rate is -0.0041 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.63 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.37 µA below the limit. The 90% prediction interval is approximately 7.98 to 15.29 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
C100002,LOT-010,IC_A,10.987,10.89,-0.09699999999999953,-0.0040416666666666,0.0,NONE,11.468809075915267,7.813311992569607,15.124306159260929,50.0,38.53119092408473,34.875693840739075,22.937618151830534,30.248612318521857,7.310994166691322,0.0028679111661623,0.0078669642857142,-0.0049990531195519,LOW,0.0,LOW,NORMAL,FUTURE_DRIFT,Iddq decreased between 0h and 24h | Predicted future drift exceeds dynamic safety boundary,NORMAL,NORMAL MONITORING: No significant early risk identified.,Component C100002 has been classified as LOW risk. Early Iddq changed from 10.99 µA at 0h to 10.89 µA at 24h. The early drift rate is -0.0040 µA/hour. Current anomaly level is NONE with an anomaly evidence score of 0.00. The model predicts 11.47 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction remains 38.53 µA below the limit. The 90% prediction interval is approximately 7.81 to 15.12 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: NORMAL.
