component_id,iddq_168h_uA,ground_truth,absolute_limit_uA,predicted_168h_uA,final_risk_level,final_decision,prediction_error_uA,absolute_prediction_error_uA,actual_future_failure,predicted_future_failure,actual_abnormal,predicted_abnormal,component_type
C070421,11.906,Normal,50.0,11.781382203166784,LOW,NORMAL,-0.12461779683321694,0.12461779683321694,False,False,False,False,IC_A
C020215,9.342,Normal,50.0,9.16497938154947,LOW,NORMAL,-0.17702061845053052,0.17702061845053052,False,False,False,False,IC_A
C060458,9.748,Normal,50.0,12.440792218317858,MEDIUM,ENHANCED_MONITORING,2.6927922183178588,2.6927922183178588,False,False,False,True,IC_A
C100375,13.281,Normal,50.0,14.280292622744344,MEDIUM,ENHANCED_MONITORING,0.9992926227443437,0.9992926227443437,False,False,False,True,IC_A
C080497,24.81,High_Stable,50.0,24.8368962602814,WATCH,MONITOR,0.026896260281400686,0.026896260281400686,False,False,True,True,IC_A
C040045,36.033,Latent_Defect,50.0,37.17773940114745,MEDIUM,ENHANCED_MONITORING,1.1447394011474472,1.1447394011474472,False,False,True,True,IC_A
C050360,11.022,Normal,50.0,11.740834821781856,LOW,NORMAL,0.7188348217818561,0.7188348217818561,False,False,False,False,IC_A
C050404,12.671,Normal,50.0,11.780560656379146,LOW,NORMAL,-0.8904393436208533,0.8904393436208533,False,False,False,False,IC_A
C040376,9.877,Normal,50.0,9.673391215679535,LOW,NORMAL,-0.20360878432046547,0.20360878432046547,False,False,False,False,IC_A
C050218,11.913,Normal,50.0,13.710043302550869,MEDIUM,ENHANCED_MONITORING,1.7970433025508683,1.7970433025508683,False,False,False,True,IC_A
C040365,9.626,Normal,50.0,9.273665954201226,LOW,NORMAL,-0.3523340457987736,0.3523340457987736,False,False,False,False,IC_A
C070110,19.099,High_Stable,50.0,19.43903480287073,WATCH,MONITOR,0.3400348028707292,0.3400348028707292,False,False,True,True,IC_A
C050361,11.894,Normal,50.0,11.778271052562625,LOW,NORMAL,-0.1157289474373755,0.1157289474373755,False,False,False,False,IC_A
C030232,10.42,Normal,50.0,10.553863726510174,LOW,NORMAL,0.13386372651017453,0.13386372651017453,False,False,False,False,IC_A
C010081,11.157,Normal,50.0,11.311599963382989,LOW,NORMAL,0.15459996338298865,0.15459996338298865,False,False,False,False,IC_A
C080031,10.281,Normal,50.0,11.42894797276295,LOW,NORMAL,1.1479479727629496,1.1479479727629496,False,False,False,False,IC_A
C040371,64.154,Absolute_Failure,50.0,63.645800453733735,CRITICAL,IMMEDIATE_REVIEW,-0.5081995462662618,0.5081995462662618,True,True,True,True,IC_A
C060148,23.094,High_Stable,50.0,22.985877249898707,WATCH,MONITOR,-0.10812275010129468,0.10812275010129468,False,False,True,True,IC_A
C010265,11.921,Normal,50.0,11.383248035657571,LOW,NORMAL,-0.5377519643424282,0.5377519643424282,False,False,False,False,IC_A
C070060,12.898,Normal,50.0,12.84714306421406,LOW,NORMAL,-0.05085693578593897,0.05085693578593897,False,False,False,False,IC_A
C100060,67.141,Absolute_Failure,50.0,68.6313700796356,CRITICAL,IMMEDIATE_REVIEW,1.4903700796355963,1.4903700796355963,True,True,True,True,IC_A
C030092,12.223,Normal,50.0,12.092567532650069,LOW,NORMAL,-0.13043246734993197,0.13043246734993197,False,False,False,False,IC_A
C090380,11.2,Normal,50.0,12.136607774755818,MEDIUM,ENHANCED_MONITORING,0.936607774755819,0.936607774755819,False,False,False,True,IC_A
C090455,12.722,Normal,50.0,12.832930318268591,LOW,NORMAL,0.11093031826859168,0.11093031826859168,False,False,False,False,IC_A
C100359,10.777,Normal,50.0,11.893899164800883,MEDIUM,ENHANCED_MONITORING,1.1168991648008841,1.1168991648008841,False,False,False,True,IC_A
C020337,10.98,Normal,50.0,11.24562738547718,LOW,NORMAL,0.26562738547717935,0.26562738547717935,False,False,False,False,IC_A
C020493,9.632,Normal,50.0,10.040092872996874,LOW,NORMAL,0.4080928729968747,0.4080928729968747,False,False,False,False,IC_A
C080377,11.94,Normal,50.0,12.288549803526667,LOW,NORMAL,0.34854980352666765,0.34854980352666765,False,False,False,False,IC_A
C090335,11.098,Normal,50.0,10.817733715779648,LOW,NORMAL,-0.28026628422035316,0.28026628422035316,False,False,False,False,IC_A
C040465,9.77,Normal,50.0,10.658104004541624,LOW,NORMAL,0.8881040045416242,0.8881040045416242,False,False,False,False,IC_A
C020010,9.465,Normal,50.0,9.428285871214648,LOW,NORMAL,-0.036714128785352074,0.036714128785352074,False,False,False,False,IC_A
C010074,10.739,Normal,50.0,10.49552103007341,LOW,NORMAL,-0.24347896992659024,0.24347896992659024,False,False,False,False,IC_A
C060273,28.622,Latent_Defect,50.0,34.99997208117427,MEDIUM,ENHANCED_MONITORING,6.377972081174271,6.377972081174271,False,False,True,True,IC_A
C080445,11.409,Normal,50.0,11.24094788562382,LOW,NORMAL,-0.16805211437618084,0.16805211437618084,False,False,False,False,IC_A
C030284,10.671,Normal,50.0,11.451892318743669,LOW,NORMAL,0.7808923187436694,0.7808923187436694,False,False,False,False,IC_A
C030239,10.334,Normal,50.0,10.406639090433,LOW,NORMAL,0.07263909043300032,0.07263909043300032,False,False,False,False,IC_A
C100270,12.865,Normal,50.0,12.66034756401191,LOW,NORMAL,-0.20465243598808947,0.20465243598808947,False,False,False,False,IC_A
C020438,9.567,Normal,50.0,9.480321170944002,LOW,NORMAL,-0.08667882905599811,0.08667882905599811,False,False,False,False,IC_A
C080204,9.916,Normal,50.0,11.211595931914974,MEDIUM,ENHANCED_MONITORING,1.2955959319149741,1.2955959319149741,False,False,False,True,IC_A
C030011,59.474,Absolute_Failure,50.0,60.45365017288955,CRITICAL,IMMEDIATE_REVIEW,0.9796501728895564,0.9796501728895564,True,True,True,True,IC_A
C070431,12.4,Normal,50.0,12.433366467893643,LOW,NORMAL,0.03336646789364295,0.03336646789364295,False,False,False,False,IC_A
C100348,11.764,Normal,50.0,14.216591381725143,MEDIUM,ENHANCED_MONITORING,2.452591381725144,2.452591381725144,False,False,False,True,IC_A
C050157,11.264,Normal,50.0,11.400265663533656,LOW,NORMAL,0.13626566353365632,0.13626566353365632,False,False,False,False,IC_A
C040479,9.904,Normal,50.0,10.390920141942065,LOW,NORMAL,0.4869201419420648,0.4869201419420648,False,False,False,False,IC_A
C050232,10.895,Normal,50.0,11.0900547799165,LOW,NORMAL,0.1950547799165001,0.1950547799165001,False,False,False,False,IC_A
C010088,10.967,Normal,50.0,11.127324540538885,LOW,NORMAL,0.160324540538884,0.160324540538884,False,False,False,False,IC_A
C100415,25.982,High_Stable,50.0,26.338074684017364,WATCH,MONITOR,0.356074684017365,0.356074684017365,False,False,True,True,IC_A
C010447,25.405,High_Stable,50.0,25.79019526003857,WATCH,MONITOR,0.38519526003856797,0.38519526003856797,False,False,True,True,IC_A
C040277,9.984,Normal,50.0,9.775711816859303,LOW,NORMAL,-0.20828818314069686,0.20828818314069686,False,False,False,False,IC_A
C050053,11.53,Normal,50.0,12.056522848052872,LOW,NORMAL,0.5265228480528723,0.5265228480528723,False,False,False,False,IC_A
C100067,11.374,Normal,50.0,11.750853361678184,LOW,NORMAL,0.37685336167818306,0.37685336167818306,False,False,False,False,IC_A
C020043,10.857,Normal,50.0,11.466814132621645,LOW,NORMAL,0.6098141326216453,0.6098141326216453,False,False,False,False,IC_A
C060322,35.43,Latent_Defect,50.0,37.28711454567775,MEDIUM,ENHANCED_MONITORING,1.857114545677753,1.857114545677753,False,False,True,True,IC_A
C100048,13.479,Normal,50.0,13.70179266956495,LOW,NORMAL,0.22279266956495114,0.22279266956495114,False,False,False,False,IC_A
C020335,10.169,Normal,50.0,10.4254872633432,LOW,NORMAL,0.2564872633431996,0.2564872633431996,False,False,False,False,IC_A
C090247,11.925,Normal,50.0,12.235625677696724,LOW,NORMAL,0.31062567769672356,0.31062567769672356,False,False,False,False,IC_A
C020239,10.892,Normal,50.0,11.152782292262165,LOW,NORMAL,0.2607822922621654,0.2607822922621654,False,False,False,False,IC_A
C100378,12.419,Normal,50.0,13.055316075021045,LOW,NORMAL,0.6363160750210444,0.6363160750210444,False,False,False,False,IC_A
C050083,26.544,High_Stable,50.0,26.480703853535346,WATCH,MONITOR,-0.06329614646465487,0.06329614646465487,False,False,True,True,IC_A
C050278,11.297,Normal,50.0,11.546560262691756,LOW,NORMAL,0.24956026269175524,0.24956026269175524,False,False,False,False,IC_A
C020497,8.866,Normal,50.0,8.727380346257911,LOW,NORMAL,-0.1386196537420883,0.1386196537420883,False,False,False,False,IC_A
C020121,10.113,Normal,50.0,9.9582000458733,LOW,NORMAL,-0.1547999541267,0.1547999541267,False,False,False,False,IC_A
C050123,11.405,Normal,50.0,11.92798644100648,LOW,NORMAL,0.5229864410064806,0.5229864410064806,False,False,False,False,IC_A
C060370,12.455,Normal,50.0,12.6675579331442,LOW,NORMAL,0.21255793314420046,0.21255793314420046,False,False,False,False,IC_A
C040273,10.151,Normal,50.0,10.093803888626049,LOW,NORMAL,-0.0571961113739512,0.0571961113739512,False,False,False,False,IC_A
C030265,9.254,Normal,50.0,9.15540587358992,LOW,NORMAL,-0.09859412641007914,0.09859412641007914,False,False,False,False,IC_A
C040437,10.2,Normal,50.0,10.422652114789054,LOW,NORMAL,0.22265211478905478,0.22265211478905478,False,False,False,False,IC_A
C010488,10.307,Normal,50.0,10.677266359589025,LOW,NORMAL,0.3702663595890243,0.3702663595890243,False,False,False,False,IC_A
C050009,34.828,Latent_Defect,50.0,40.5336927356116,MEDIUM,ENHANCED_MONITORING,5.705692735611599,5.705692735611599,False,False,True,True,IC_A
C080007,10.964,Normal,50.0,11.007629760667973,LOW,NORMAL,0.043629760667972306,0.043629760667972306,False,False,False,False,IC_A
C060012,9.845,Normal,50.0,10.46352596963526,LOW,NORMAL,0.6185259696352592,0.6185259696352592,False,False,False,False,IC_A
C100377,12.471,Normal,50.0,12.330341639121906,LOW,NORMAL,-0.1406583608780938,0.1406583608780938,False,False,False,False,IC_A
C040062,11.141,Normal,50.0,10.510639112843148,LOW,NORMAL,-0.6303608871568525,0.6303608871568525,False,False,False,False,IC_A
C080294,70.495,Absolute_Failure,50.0,62.86533067877956,CRITICAL,IMMEDIATE_REVIEW,-7.629669321220447,7.629669321220447,True,True,True,True,IC_A
C020116,9.647,Normal,50.0,9.49758137092176,LOW,NORMAL,-0.14941862907824088,0.14941862907824088,False,False,False,False,IC_A
C020424,10.77,Normal,50.0,10.198901789380008,LOW,NORMAL,-0.5710982106199918,0.5710982106199918,False,False,False,False,IC_A
C070344,7.677,Normal,50.0,8.58300540130009,LOW,NORMAL,0.9060054013000904,0.9060054013000904,False,False,False,False,IC_A
C050272,11.778,Normal,50.0,12.274818841609784,LOW,NORMAL,0.49681884160978385,0.49681884160978385,False,False,False,False,IC_A
C070117,11.332,Normal,50.0,12.140426973470808,MEDIUM,ENHANCED_MONITORING,0.8084269734708069,0.8084269734708069,False,False,False,True,IC_A
C050156,12.118,Normal,50.0,14.334184870410818,MEDIUM,ENHANCED_MONITORING,2.2161848704108174,2.2161848704108174,False,False,False,True,IC_A
C070367,11.314,Normal,50.0,11.23603430689274,LOW,NORMAL,-0.07796569310725943,0.07796569310725943,False,False,False,False,IC_A
C090421,9.103,Normal,50.0,8.849717210195598,LOW,NORMAL,-0.2532827898044019,0.2532827898044019,False,False,False,False,IC_A
C020475,9.957,Normal,50.0,9.711140380103664,LOW,NORMAL,-0.2458596198963363,0.2458596198963363,False,False,False,False,IC_A
C040041,8.536,Normal,50.0,8.351854827526642,LOW,NORMAL,-0.18414517247335738,0.18414517247335738,False,False,False,False,IC_A
C010105,24.161,High_Stable,50.0,24.170723601740335,WATCH,MONITOR,0.009723601740333265,0.009723601740333265,False,False,True,True,IC_A
C070374,9.203,Normal,50.0,9.371406303908852,LOW,NORMAL,0.1684063039088528,0.1684063039088528,False,False,False,False,IC_A
C020307,12.312,Normal,50.0,11.59230473628996,LOW,NORMAL,-0.7196952637100402,0.7196952637100402,False,False,False,False,IC_A
C030037,9.768,Normal,50.0,9.659165208265122,LOW,NORMAL,-0.10883479173487842,0.10883479173487842,False,False,False,False,IC_A
C030344,11.206,Normal,50.0,10.903059085200574,LOW,NORMAL,-0.3029409147994251,0.3029409147994251,False,False,False,False,IC_A
C030448,11.88,Normal,50.0,11.926639621276047,LOW,NORMAL,0.04663962127604648,0.04663962127604648,False,False,False,False,IC_A
C060182,10.36,Normal,50.0,10.502824433550302,LOW,NORMAL,0.1428244335503024,0.1428244335503024,False,False,False,False,IC_A
C090485,9.135,Normal,50.0,9.746199601443568,LOW,NORMAL,0.6111996014435679,0.6111996014435679,False,False,False,False,IC_A
C020011,10.453,Normal,50.0,10.406568890354622,LOW,NORMAL,-0.04643110964537733,0.04643110964537733,False,False,False,False,IC_A
C010071,10.975,Normal,50.0,11.007458255558026,LOW,NORMAL,0.032458255558026394,0.032458255558026394,False,False,False,False,IC_A
C090465,9.248,Normal,50.0,9.31841996457775,LOW,NORMAL,0.07041996457775035,0.07041996457775035,False,False,False,False,IC_A
C060006,11.974,Normal,50.0,11.341091328123984,LOW,NORMAL,-0.6329086718760166,0.6329086718760166,False,False,False,False,IC_A
C070380,10.72,Normal,50.0,10.720731053417362,LOW,NORMAL,0.0007310534173612382,0.0007310534173612382,False,False,False,False,IC_A
C100010,9.77,Normal,50.0,9.91179737655829,LOW,NORMAL,0.14179737655829072,0.14179737655829072,False,False,False,False,IC_A
C060428,11.797,Normal,50.0,11.66794381010024,LOW,NORMAL,-0.1290561898997602,0.1290561898997602,False,False,False,False,IC_A
C020214,21.446,High_Stable,50.0,21.79166972392537,WATCH,MONITOR,0.34566972392536854,0.34566972392536854,False,False,True,True,IC_A
C030091,29.002,Sudden_Anomaly,50.0,31.42481034281103,MEDIUM,ENHANCED_MONITORING,2.4228103428110295,2.4228103428110295,False,False,True,True,IC_A
C090477,12.245,Normal,50.0,11.70805062375215,LOW,NORMAL,-0.5369493762478488,0.5369493762478488,False,False,False,False,IC_A
C100246,12.376,Normal,50.0,12.417140049701777,LOW,NORMAL,0.041140049701777315,0.041140049701777315,False,False,False,False,IC_A
C090058,9.567,Normal,50.0,9.500291372811326,LOW,NORMAL,-0.06670862718867454,0.06670862718867454,False,False,False,False,IC_A
C100369,11.871,Normal,50.0,12.028281821592932,LOW,NORMAL,0.1572818215929317,0.1572818215929317,False,False,False,False,IC_A
C090108,11.413,Normal,50.0,11.20489725150942,LOW,NORMAL,-0.20810274849057997,0.20810274849057997,False,False,False,False,IC_A
C030368,13.336,Normal,50.0,12.866523752058562,LOW,NORMAL,-0.4694762479414383,0.4694762479414383,False,False,False,False,IC_A
C060498,10.364,Normal,50.0,10.80965903049922,LOW,NORMAL,0.44565903049922007,0.44565903049922007,False,False,False,False,IC_A
C030189,9.385,Normal,50.0,9.56331591125709,LOW,NORMAL,0.17831591125709068,0.17831591125709068,False,False,False,False,IC_A
C080020,10.313,Normal,50.0,9.96802260117556,LOW,NORMAL,-0.34497739882444023,0.34497739882444023,False,False,False,False,IC_A
C040211,37.036,Latent_Defect,50.0,33.78894855551394,MEDIUM,ENHANCED_MONITORING,-3.247051444486061,3.247051444486061,False,False,True,True,IC_A
C080244,10.195,Normal,50.0,10.531286838801853,LOW,NORMAL,0.3362868388018523,0.3362868388018523,False,False,False,False,IC_A
C060290,21.181,High_Stable,50.0,20.99521248839008,WATCH,MONITOR,-0.18578751160992013,0.18578751160992013,False,False,True,True,IC_A
C030110,12.936,Normal,50.0,12.422105191104231,LOW,NORMAL,-0.5138948088957687,0.5138948088957687,False,False,False,False,IC_A
C010349,12.467,Normal,50.0,12.265314445253097,LOW,NORMAL,-0.20168555474690386,0.20168555474690386,False,False,False,False,IC_A
C040456,11.215,Normal,50.0,12.861129828494905,MEDIUM,ENHANCED_MONITORING,1.6461298284949049,1.6461298284949049,False,False,False,True,IC_A
C020441,9.288,Normal,50.0,9.432858450379952,LOW,NORMAL,0.14485845037995126,0.14485845037995126,False,False,False,False,IC_A
C020460,9.922,Normal,50.0,9.812117008546862,LOW,NORMAL,-0.10988299145313896,0.10988299145313896,False,False,False,False,IC_A
C030227,12.432,Normal,50.0,12.16009441075076,LOW,NORMAL,-0.2719055892492399,0.2719055892492399,False,False,False,False,IC_A
C070013,10.303,Normal,50.0,10.38946118423765,LOW,NORMAL,0.08646118423764904,0.08646118423764904,False,False,False,False,IC_A
C040221,10.931,Normal,50.0,18.312835528894794,MEDIUM,ENHANCED_MONITORING,7.381835528894795,7.381835528894795,False,False,False,True,IC_A
C060047,10.505,Normal,50.0,11.191200408174671,MEDIUM,ENHANCED_MONITORING,0.6862004081746704,0.6862004081746704,False,False,False,True,IC_A
C050365,12.429,Normal,50.0,12.00262204383652,LOW,NORMAL,-0.4263779561634795,0.4263779561634795,False,False,False,False,IC_A
C010055,9.241,Normal,50.0,9.678034372289996,LOW,NORMAL,0.43703437228999675,0.43703437228999675,False,False,False,False,IC_A
C040176,9.298,Normal,50.0,9.449451412857904,LOW,NORMAL,0.1514514128579041,0.1514514128579041,False,False,False,False,IC_A
C090488,11.144,Normal,50.0,11.126222125762782,LOW,NORMAL,-0.017777874237218327,0.017777874237218327,False,False,False,False,IC_A
C090183,12.38,Normal,50.0,12.527367731673689,MEDIUM,ENHANCED_MONITORING,0.14736773167368789,0.14736773167368789,False,False,False,True,IC_A
C060009,11.215,Normal,50.0,11.563610428015538,LOW,NORMAL,0.34861042801553843,0.34861042801553843,False,False,False,False,IC_A
C080350,9.106,Normal,50.0,9.686382088205178,LOW,NORMAL,0.5803820882051784,0.5803820882051784,False,False,False,False,IC_A
C080206,10.034,Normal,50.0,11.37342586171485,MEDIUM,ENHANCED_MONITORING,1.3394258617148491,1.3394258617148491,False,False,False,True,IC_A
C050182,10.863,Normal,50.0,11.782884703546458,MEDIUM,ENHANCED_MONITORING,0.9198847035464581,0.9198847035464581,False,False,False,True,IC_A
C060313,64.347,Absolute_Failure,50.0,60.25070173889298,CRITICAL,IMMEDIATE_REVIEW,-4.096298261107016,4.096298261107016,True,True,True,True,IC_A
C030389,11.618,Normal,50.0,11.944409553029278,LOW,NORMAL,0.32640955302927743,0.32640955302927743,False,False,False,False,IC_A
C090370,9.705,Normal,50.0,9.719688870253645,LOW,NORMAL,0.014688870253644737,0.014688870253644737,False,False,False,False,IC_A
C070196,11.06,Normal,50.0,11.859449397903404,MEDIUM,ENHANCED_MONITORING,0.7994493979034036,0.7994493979034036,False,False,False,True,IC_A
C050087,13.205,Normal,50.0,12.955865822634516,LOW,NORMAL,-0.24913417736548382,0.24913417736548382,False,False,False,False,IC_A
C010261,12.372,Normal,50.0,12.440688944317555,LOW,NORMAL,0.06868894431755557,0.06868894431755557,False,False,False,False,IC_A
C040476,9.847,Normal,50.0,9.53801314372353,LOW,NORMAL,-0.30898685627646927,0.30898685627646927,False,False,False,False,IC_A
C070053,8.861,Normal,50.0,8.252720060786434,LOW,NORMAL,-0.6082799392135669,0.6082799392135669,False,False,False,False,IC_A
C050328,12.034,Normal,50.0,12.312396181933217,LOW,NORMAL,0.2783961819332159,0.2783961819332159,False,False,False,False,IC_A
C030224,24.695,High_Stable,50.0,24.57244659202601,WATCH,MONITOR,-0.12255340797398873,0.12255340797398873,False,False,True,True,IC_A
C050196,11.998,Normal,50.0,12.00310164622564,LOW,NORMAL,0.005101646225639911,0.005101646225639911,False,False,False,False,IC_A
C010297,10.967,Normal,50.0,10.426361768582153,LOW,NORMAL,-0.540638231417848,0.540638231417848,False,False,False,False,IC_A
C010393,61.768,Absolute_Failure,50.0,61.1573342449772,CRITICAL,IMMEDIATE_REVIEW,-0.6106657550228007,0.6106657550228007,True,True,True,True,IC_A
C100429,10.507,Normal,50.0,10.42755256330346,LOW,NORMAL,-0.07944743669654031,0.07944743669654031,False,False,False,False,IC_A
C070483,11.304,Normal,50.0,11.160203391019728,LOW,NORMAL,-0.14379660898027247,0.14379660898027247,False,False,False,False,IC_A
C070022,43.6,Latent_Defect,50.0,36.749957075828135,MEDIUM,ENHANCED_MONITORING,-6.850042924171866,6.850042924171866,False,False,True,True,IC_A
C050056,11.534,Normal,50.0,11.90708554113922,LOW,NORMAL,0.37308554113921844,0.37308554113921844,False,False,False,False,IC_A
