component_id,component_type,lot_id,risk_score,qa_classification,priority_rank,screening_recommendation,strongest_risk_factor,explanation_summary
C7680,TypeC,L4,20.776284122191,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C7680 was analyzed for predicted. The latest observed value is 23.2020 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 23.2020 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C3082,TypeB,L2,20.772361708891022,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C3082 was analyzed for predicted. The latest observed value is 23.2548 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 23.2548 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4602,TypeA,L3,20.772206389958328,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C4602 was analyzed for predicted. The latest observed value is 22.3646 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 22.3646 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C6402,TypeC,L4,20.771769989998244,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C6402 was analyzed for predicted. The latest observed value is 20.9050 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 20.9050 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C5912,TypeB,L3,20.77112516195955,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C5912 was analyzed for predicted. The latest observed value is 20.5052 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 20.5052 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8856,TypeC,L5,20.766904251087684,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C8856 was analyzed for predicted. The latest observed value is 23.2380 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 23.2380 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C339,TypeB,L1,20.76284103732464,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C339 was analyzed for predicted. The latest observed value is 21.6214 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 21.6214 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C6527,TypeC,L4,20.76185087069293,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C6527 was analyzed for predicted. The latest observed value is 21.7698 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 21.7698 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8421,TypeC,L5,20.758463289990967,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C8421 was analyzed for predicted. The latest observed value is 23.5641 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 23.5641 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C2833,TypeB,L2,20.752768609935856,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C2833 was analyzed for predicted. The latest observed value is 14.7581 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 14.7581 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C6028,TypeB,L4,20.74923282615871,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C6028 was analyzed for predicted. The latest observed value is 20.5071 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 20.5071 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C7051,TypeC,L4,20.745153156827968,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C7051 was analyzed for predicted. The latest observed value is 19.2852 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 19.2852 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C2025,TypeB,L2,20.74403872086821,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C2025 was analyzed for predicted. The latest observed value is 22.9734 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 22.9734 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C3635,TypeA,L2,20.73175736997299,Pass,4,Follow the configured QA policy for this classification.,anomaly_factor,Component C3635 was analyzed for predicted. The latest observed value is 8.3403 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALOUS. Drift status: DRIFT_ANALYZED. A predicted value of 8.3403 is available for 168h. The strongest risk factor reported by the Risk Engine is anomaly factor.
C4931,TypeA,L3,20.731558332959747,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C4931 was analyzed for predicted. The latest observed value is 22.6899 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 22.6899 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C2570,TypeB,L2,20.73076740282237,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C2570 was analyzed for predicted. The latest observed value is 22.2910 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 22.2910 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C290,TypeC,L1,20.73046494420703,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C290 was analyzed for predicted. The latest observed value is 22.6227 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 22.6227 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C3239,TypeC,L2,20.729847049079886,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C3239 was analyzed for predicted. The latest observed value is 15.8556 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 15.8556 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C783,TypeA,L1,20.727737538845325,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C783 was analyzed for predicted. The latest observed value is 23.3753 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 23.3753 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C5245,TypeC,L3,20.727693778370288,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C5245 was analyzed for predicted. The latest observed value is 15.6869 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 15.6869 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C3722,TypeB,L2,20.727009044445428,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C3722 was analyzed for predicted. The latest observed value is 23.3794 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 23.3794 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C2839,TypeC,L2,20.726330543263742,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C2839 was analyzed for predicted. The latest observed value is 21.5978 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 21.5978 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C1708,TypeC,L1,20.72470474626564,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C1708 was analyzed for predicted. The latest observed value is 21.5958 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 21.5958 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C6499,TypeA,L4,20.723210545861185,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C6499 was analyzed for predicted. The latest observed value is 22.5255 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 22.5255 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C4590,TypeB,L3,20.718983389130496,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C4590 was analyzed for predicted. The latest observed value is 22.9010 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 22.9010 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8742,TypeC,L5,20.71638786745814,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C8742 was analyzed for predicted. The latest observed value is 23.4352 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 23.4352 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C2086,TypeC,L2,20.715426425723333,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C2086 was analyzed for predicted. The latest observed value is 22.0399 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 22.0399 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C7533,TypeC,L4,20.7115222614396,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C7533 was analyzed for predicted. The latest observed value is 20.7794 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 20.7794 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C8535,TypeB,L5,20.70998485265761,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C8535 was analyzed for predicted. The latest observed value is 23.4121 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 23.4121 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
C7101,TypeC,L4,20.708895000953405,Pass,4,Follow the configured QA policy for this classification.,future_factor,Component C7101 was analyzed for predicted. The latest observed value is 21.3653 at 168h. Specification status: WITHIN_LIMIT. Anomaly status: ANOMALY_SCORE_PRESENT. Drift status: DRIFT_FLAGGED. A predicted value of 21.3653 is available for 168h. The strongest risk factor reported by the Risk Engine is future factor.
